text;label
coba pakai deo yang nuskin nder menurut aku bagus sih karena dulu pas sampai juga aku agak bb begitu setelah pakai itu syudah tidaa;1
alhamdulillah muet band aku just target band je tapi alhamdulillah terima kasih kamu allah;0
sapa nak layan perangai annoying aku nih nanti hai;2
ingin menemukan seseorang yang jika bersamanya aku merasa pulang;0
makin ramai yang desak aku macam sroh bla aku pon makin sakit innalillah;1
astaga nihh lebih kurang tutup periuk nasik aku lah nihh gahshxhxhx;1
dekat dua jam aku cari igshop yang ada dropship tapi satu pun tak berkenan di hati tak mau bayar yuran boleh takk just nak free je haha;1
maaciURL aku cari shampoo nya;1
kamu yang bohong berarti;2
adoi dekah aku;1
semalam sudah kenapa aku emotional teruks hagahaahaha;0
awak itu yang kena tebalkan muka apa kata kita start dengan cadangan itukar party banyak lagi party lain dalam sama;1
nanti ya staf kalau aku sudah jadi konglomerat;1
toxic banget tetanggamu ingin istighfar aku jadinya by the way setelah membaca ceritamu aku bisa;2
kalau butuh saya saya siap kapan saja mama inginkan ini wa aku;1
aku juga sudah kalem jadian yuk;0
haritu gelakkan member nak kena saman hari ini aku pula cakap macam sanjung bodoh sebab nak meminta lepas;2
aku tidak suka membenarkan bule yang kalau berbicara bahasa masih salahelama aku mengerti aku enggak apa apa lagian bahasa in;2
aku dakpe duk kg tai mu itu tempat orang;1
sama aku juga sudah seminggu lebih belum dibalas;1
mana sih kemarin yang mau top upin saldo gopay aku sudah di kasih nomer nya juga padahal;1
aku ngeden mbar;1
menyimak jawaban nunik;1
wah se line sama ong tidak masih muda ituiapsiapp maklumi ya aku kalau suka nge gas tidak jelas;1
ufo reply fan kapan pertama kali kamu minum mabuk kyu bagaimana kamu bisa tidak tahu;1
sender ini bukanlah aku tetapi dia seperti aku;2
kalau dom jakarta aku ambjl;1
haloo afa aku tika l salam kenal ya begitu lt;1
aku sudah pesan banyak kali iitu lahh hg trikot sangat mak cik kantin iitu mangkaq lahh;1
kalau suatu saat nanti kamu rindu padaku maukah kamu memberitahu aku agar aku bisa langsung berlari menemuimu;0
nduk kamu kesamana to dari kesamarin sore tidak ada kabar dicariin sama ian;1
kamu memaki diriendiri;2
silakan kamu lebih dahulu saja yang masuk nanti saya belakangan v;1
tai punya waze bawa aku pusing sah alam subang damansara jalan duta kalau then baru sampai ampang;2
semangatjalanihidupmeskipun akhir ini sikap dia dingin ke aku;0
kalau ada aku aku belai sampai kamu pules tertidur di dadaku kamu bangun sudah aku jilati memek kamu mau tidak ku duda;1
selama nihh aku ingat popcorn nihh popcorn jer taktau pula ada jenihhs mushroom amp butterfly;1
baru aku tau mende nih cawan plastic ouhh;1
sudah ditemukan lebih dahulu;1
wah fc aku dibilang cantik sama yang unyu unyu nih;0
aku ada ycangyang minat;1
ayahku cuek pelit menyebalkan kata orang wajahnya garang tetapi dulu pas aku tidur sembarangan ayah yang menggendon;2
karena kata mama aku suka teriak di kamar mandi mungkin aku yang kalah;2
sali aman aku jangan;1
dianya tidak tau kak terakhir aku lihat sih dia masih follow aku kak;1
tidak apa apa aku adalah terima saja kalau dari dia wkwk;0
aku tahu dia suka kamu i just pretend like i do not know i already have kamu and kamu are officially milikku but still a;0
jangankan kalian orgtua  saya sendiri pun sudah nanyak oi kamu kalau sudah ada yang cocok dan serius langsung nikah saja;2
crazy rich asians harus menonton pokoknyaa kamu;0
teman seperjuantidakn revisi tidak ada yang ambisiusius aku pun malas ambisiusius;2
aku natural killer cari johny english lah gila;1
aku tidak ingin memutuskan;2
esok aku memang pandang muka orang orang pandang balik muka aku sampai muntah dalam ktm;1
aku beli di sephora waktu itu tapi di shopee ada kok kalau enggak salah namanya beautyhaulindo;1
aku mimpi jalan jalan naik motor sama anakku lucu sekali karena aku tidak bisa bawa motor dan tidak punya anak haha;0
tidak apa apa kan sudah mama ablee begitu lt;1
aku ulang tahun mengucapkan dong doa kamu kan manjur banget kayak emak tiri;1
nasi lemakemangkuk dia rare sebab letak telur goyang sekali bukan satu tapi bijiambal dia aku suka pedas manis;1
mau kilala aku haha;0
manja ya haha menurut aku ya kak kamu malah welcome banget cuma kadang ketikannya suka mirip kak;0
al kisah aku dan ikan koi;1
dear crush aku tahu aku takboleh memilikimu jadi biarkanlah aku memilikimu dalam imaginasi aku haha;0
ya sudah aku top kamu beng beng;1
senang sangat sampai aku buat soalan objective tak guna calculator;1
kenapa ada warning wkwk;1
ya ssudah cari dulu kalau sudah cari tau kasih tau aku haha;0
salah satu perkara yang aku hargai bila dalam perhubungan ialah buah dada percuma yang disertakan sekali dengan pakej bercinta;0
iya akunya bukan insucure masalah komunikasi kalau bisa direct message kenapa pakai wa nanti aku kasih nomer wa aku kalau wa sudah bikin wa untuk alter;2
haha kamu asal setibanya ingat aku kisah kamu kisah ke tak aku sumpah tak kisah do;0
yang harus diurus badan soalnya bisa setibanya melar tidak kerasa nanti menyesal lah npwp aku tidak paham;1
malam tadi din semalam aku tak lunch sembelit haha;0
kenapa lah banyak sangat cerita kita twitter yang aku baca pasal perempuan curang korang tak kasihan ke dekat lelahki yang naitural killer halahlkan korg itu;2
mengerjakan tugas tipikal aku banget memengetik kata main handphone menit memengetik kata list lagu play;1
aku punya care dekat pojan lebih dari aku care kat crush dentidakan ex boyfriend sendiri tentidakok kat insta dia untidaktidakah tidak;1
tidak boleh dia punya aku;2
indra kesepuluh dong bes hai aku cowok ganteng kamu bcloseday;1
kalau dorm jakarta aku ambil deh;1
macam ku kenal siapa kamu;1
aku confuses mana satu anjingnya;2
aku tidak berfandom;1
iya aku juga pikir begitu skinship nya sampai ciom ciom tiap hari orang sudah nikah saja bisa cerai gara;1
wah ada balon balon terbang pibesday mylofemakin di depan aku kan yang peama mengucapkan di twitter iya;1
jasmine kurang kerjaan nadhira lagi pikir habis ini menyesal tidak ya sudah minjemin kaos ukuran nya ke aku cukup;2
kalau partai komunis indonesia itu nyata dan ada yang sudah mengaku partai komunis indonesia dan dia bangga rezim diam saja lah ini menuduh orang khilafah tidak jelas;1
hi kakak salam kenal aku baru di dunia alter mohon sangat bantu retweet tak akan mengecewakan pelanggan dan tak akan membuat kecamatan;1
iya yellow tetapi kebelakang aku;1
just natural killer pesan kalau lalagi travel jauh jangan niat awal macam nih aku lalagi situ natural killer cuci mata je cewek sana lawan sebab nih termasuk;1
ini apaan kakakz aku anaknya volos tidak ntidakerti;2
sebenarnya aku tidak apa apa sih which is itu itu penting banget kan karena english itu literally international language tetapi prefer bah;0
selamat datang di ena;1
aku akan menyetir bukan kamu lah apaan kan aku ssudah punyaim juga kamu ssudah diam di sebelah aku saja bts pcas;1
aku tak pergi tak ada kawan tak akan nak ber aerobik sesorang;2
definisi warganet sebenarnya buat kamu apa sih;1
tips study baca paham tulis balik apa dibaca buat latihan ulang kali akuu takutipu kok akuan ingat tahun aku;1
wah menambah umur semoga diumur yang baru ini jadi makin berkah ya tarii semoga lancar rejekiny;0
ya allah masyallah aku di fitnah sebeginih rupa tapi mg minat bab gonih op kiro jolo ah ore kelate nih bergetah tah tah tah;2
wahai gurls di luar sana aku pun insecure juga tengok perempuan cantik tapi tak ada lah sampai mempersoalkan ciptaan tuhan;2
saya jadi apa dong;1
me abang kalau sudah dibanking hall telepon biar aku turun ya bang ojek online kalau kakak turun sekarang dan saya jalan sekarang pasti kit;1
satu saja;1
lucu adalah ketika kamu menilai orang lain hanya dari cerita teman yang membenci orang tersebut lebih lucu lagi;0
oi wkwkwkww;0
ya sudah aku serius juga deh;1
lah bf kamu uitmpp kewp ayu;1
aku coba;1
kok aku tidak mengerti ya;2
kamu kok curhat;2
lah aku tak tau itu email sama passwordnya apa itu kan jadoel;1
sampai pernah disuratin anjir satu disampairin ke indekos begitu terus diselipin surat di pintu macam surat;1
aku jumpa ic nihh atas highway time bantu orang kemalangan tolong saya cari owner nihh jumpa kita kalau er rescue t;1
bulahn depan lah baru aku main jawabnya;1
of course not ok mati peremouan itu nanti aku kerja kan;1
pasti semua gambo gego;1
sudah buat masalah cari pasai dengan aku pasti mau duk buat baik plak;2
aku bagian motoin saja deh;1
kadang aku rasa kamu terpaksa sayang aku walapon kamu adek pilihan yang lain;2
apa saja yang kamu beli;1
halo kenapa tiba tiba aku jadi malas nak cas henfon;2
aku takut je kalau kamera itu jaituh terpijak;2
siuatu hari nanti kamu akan tahu bahwa menjadi orang baik itu lebih siulit dibndngkn mnjd orang pintar kepintaran itu si;0
masih cari aku ada tetapi doang;1
hari ini cerah yaecerah wajah kamu;0
tlist kalau ada yang menang juga direct message aku ya huhu butuh teman barengan;1
aku just berpegang teguh pada ungkapan kamu setia jodoh kamu akan setia kalau dicurang satu hari nanti mesti akan te;0
stres nya lah aku main tidak begini;2
padahal waktu itu ada bintang ada bulan awan tidak ada gerimis juga tidak lah kok saya kayak kerasa ada petir kue;1
oh god i remembered i pernah minum teh kurusi memang sielahlu lah ke tandasi but i felt like sielera makan macam belah si;1
cite dia aku sakit perut pasti bas nih lambat pula haha;2
dii antara buku buku kesukaan yang kaubaca sampai malam kian jauh dian sendiiri aku ingin jadii buku yang menelungkup dii di;0
aku saja citer kat dia apa dia sudah buat dan aku yang terkena tempias dia senyum dan macam nak lari dari aku h;1
ya ampun aku tertawa wkwk;0
masa aku nak picked up ibu aku malam tadi dekat mc ada kucing nih dudukje tengok bas lalu lalang aku datang dekat;2
aku pernah juga tanya dia macam mana dia mula dari bawah business dia itu dia pernah cite dia habispm dia keje deh;1
tidak ada aku yang paling berkuasa di rumah;1
wkwk makasihh aku save yang tulisan arab nya;0
oalaah aku daftar sih tapi tidak tau keterima apa engtidak hehe;1
sama bagusnya cuma selera aku di yang ke;1
mikha kalau di tawarin jadi aktor di filmenior nanti kamu akan acc tidak;1
aku mau ini sudah dari kapan tau tetapi belum bisa kbli karena uangnya dipakai buat yang lain dulu wish me luck;0
saking aku sopan cangkemku langsung jaluk sepuro mari anu mangkel dewe;0
kamu begitu;1
ini mistis dan horor banget guys sampai aku kalau teringat langsung ingin kabur ke kuburan gali tanah dan mengumpet di sana saja;2
ya ampun putt kok jadi berputar begini ya intinya aku gemas lihat fake dan real maknae di ava kamu;1
di sela sela convo saat ada yang petrus biasanya cewekk cewekk pada jawab begini mundur kamu;1
aku itu gendut bukan karena makannya banyak tapi karena dari kecil diajari makan harus sampai habis kalau tidak nasinya nangi;1
sudah tidak usah bawa perasaan dia itu mengetik cuma pakai jari jadi kamu bacanya pakai mata saja tidak usah pakai hati;2
satu akun dulu saja kalau kamu buat di berbagai akun nanti ujungnya hilabg muse di beberapa tempat l;1
ada satu tahap aku rasa nak hilangkan diri dari semua orang pergi kat tempat semua orang tak dapat nak cari aku;2
kamu dijanjiin tim mu akan naik peringkat tapi syaratnya harus mau mengalah dulu begituitu cewek dirayu begitu do;1
aku sudah send resume tau;1
hi kamu menjijikkan;2
katanya limit saldo kurang padahal limitnya sisa banyak jauh di atas harga barang pindah merchant lain dengan har;2
instagram mumpungsepi hanya sekadar mengingatkan bahawasanya nggombal itu boleh asalkan setelah kebutuhan dasar pasangan;1
cek apa yang habis mengunjungi ke profil kamu;1
kenapa lagu background lagi lama dari yang kat instagram aku;1
si carat tolongi cheering me up aku siedih banget tidak terpilih sudah matian komen dari part i tapi tetap tidak berhasiil memang;2
aku tanya pasal bus ke dan wangi je pasti dorang terus melahlut bebel pasal bus rapidkl lah polis bantuan kita statio;1
almost weeks im here now ramai yang tarik diri dari sambung belajar mungkin nak give up next enjoy diri di orang;1
aku lebih muda dari kakak perempuan lah;1
ini nih;1
padahal aku bisa jadi sok sweet jutidak kok tidak percaya mau bukti ayo buktikan kalau tidaktidakl barang bisa kembali;0
kalau aku bilang aku tidak peduli dan tidak care lagi dentidakn kamu itu yang akan aku lakukan;2
iya weh aku bukannya baik sangat pun tapi agak agak lahh jaga lahh batas weh;1
include hari ini ya sayang yang mau isi slot aku hari ini ayo direct message aku orang chat langsung;1
bagi aku kedai dia memang sempoi tempat pun besar senang cari parking cuma panas sikit kalau korang datang time lunch;1
ygs daughters bias is donghyuk ina presidents sons bias is donghyuk in the end donghyuktill menang;1
kamu ketek uler;1
aku tak suka aku tengah main handphone pasti ada orang belakang aku aku tahu dia tak tengok pun tapi aku tk selesa haha;0
tadi pulangnya diantar cowok ya jujur saja tidak usah bohong aku lihat kamu di warung dekat kampus enak ya makan;2
applee aku sudah jumpa suggested drama untuk kamu cuba tengok halo my twenties;1
ya tuhan ku kenal kamu juaa;1
tapi kamu senang kan;0
silap aku satu jee aku nih lembut sangat;0
kalau twit aku kira aku introvertnya udahan pada selese kabar kabar ya ganemantara saya tinggal berkegiatan dulu mau nglep;1
boleh banget hehe nanti aku kabari lagi ya;0
asyik aku serangg ya kakak locomotor mortis;0
ada anak buah nanti aku nak ajar dia daripada kecil english basic french and basic japaneseupaya nanti bila di;1
haahahahaha nak lelaki melayu lagi tetapi susahlah aku peranti je mana lelaki melayu yang hensem manis;0
ermm tk pernah lagi rasenya mknn atas meja rumah aku tkde sapa jamah aku bangun mknn sudah habis adelah;2
harap bila sudah kawin nanti setiap kali aku pandang suami aku setiap kali itu lah aku rasa pertama kali jaituh cinta dan saya;0
tersangka padahal tadi aku menawar lino makingnya terus seller nya bilang kalau miskin tidak usah gegayaan beli halo aku bisa b;1
mengakuinya missqueen tetapi beli dvd sama beli bluray juga aku ingin menghujat diriku sendiri;2
waktu itu aku masih brumur sekitar tahun keluarga kami masih mngontrak rumah karena mlihat teman yang punya mainan pswt aku meminta dbe;1
oke jadi di sini aku mau jelaskan thread ini karena ini benar benar ngejelaskan bagaimana maksud dari kalian b;1
jangan pernah menyakiti sahabatmu karena sahabat adalah cara tuhan untuk menunjukkan bahwa dia tak ingin kamu sendirian;0
hahhah tak adalah sendu insyaallah tak haha yakin je aku ha tak adanya tak ada tak ada;0
kamu jangan penasaran ah;2
perasan natural killer mam;1
please sumpah aku juga aku nak berisi;1
aku belum sempat menonton video musik nya;1
no matter apa the situation remind yourself aku sahaja yang paham apa yang aku buat allah tolong kalau niat kit;0
gambar letopss aku buat;1
hujan pulakhah alam nih and bertakung aquarium lah helmet aku itu;1
sumpah ya daridulu kamu doang yang memaki aku menggemaskan aku jadi makin yakin kalau km bohong lah kenapa;0
haha tak lah kali nih dia serious kotebab dia sudah banyak kali cakap kat aku macam itu time jogging;0
notifku penuh dengan kamu;1
orang tanya dok balik aku pergi jawab duduk johor makcik cakaplah melayu betul betul sian saya;1
direct message aku dong;1
habis iitu kerja kokk apa do main game tegak instagram semua iitu kee lepasiitu aku buat semua benda eh kokk nih memang babi lah;2
haha terhibur beitul lah wkwk semua tempat dia tiful kan ingat ke aku seorang je perasan salah ketik dekat caption itu;0
ndaa aku kan buperii;1
aku takut kamu terajang orang itu je nanti;2
aku tidak berharap kamu menyesal setelah mungkin aku menghindar dirimu aku cuma berharap kamu lebih baik dari kamu yang aku kena;0
tidak usah comebackama aku bye;2
yen sampun mekaten merana uripku aku welasno kangmas aku merasakan aku aku menangis ganti keluar lu darah putih;2
nanti aku nak buat thread pengalaman kena curang juta kali;1
halahan kamu saja kemarin cuma menukar us kok;1
jurina san kapan datang ke jakarta ya apa dia tunggu aku yang ke jepang wkwk candadoeloe amin saja;0
untunglah tidak pernh minum aku kaget pas bacanya;1
lawak nak mampusampai keluar air mata aku gelak;1
